Quarter,State,ASGS Code,ASGS Name,In a business or company,Number of people entering a new personal insolvency
2017Q1,Victoria,21201,Cardinia,Yes,10
2017Q1,Victoria,21201,Cardinia,No,31
2017Q1,Victoria,21202,Casey - North,Yes,12
2017Q1,Victoria,21202,Casey - North,No,26
2017Q1,Victoria,21203,Casey - South,Yes,18
2017Q1,Victoria,21203,Casey - South,No,44
2017Q1,Victoria,21204,Dandenong,Yes,10
2017Q1,Victoria,21204,Dandenong,No,45
2017Q1,Victoria,21205,Monash,Yes,12
2017Q1,Victoria,21205,Monash,No,14
2017Q1,Victoria,21301,Brimbank,Yes,6
2017Q1,Victoria,21301,Brimbank,No,41
2017Q1,Victoria,21302,Hobsons Bay,Yes,3
2017Q1,Victoria,21302,Hobsons Bay,No,24
2017Q1,Victoria,21303,Maribyrnong,Yes,4
2017Q1,Victoria,21303,Maribyrnong,No,12
2017Q1,Victoria,21304,Melton - Bacchus Marsh,Yes,8
2017Q1,Victoria,21304,Melton - Bacchus Marsh,No,54
2017Q1,Victoria,21305,Wyndham,Yes,14
2017Q1,Victoria,21305,Wyndham,No,78
2017Q1,Victoria,21401,Frankston,Yes,13
2017Q1,Victoria,21401,Frankston,No,55
2017Q1,Victoria,21402,Mornington Peninsula,Yes,25
2017Q1,Victoria,21402,Mornington Peninsula,No,33
2017Q1,Victoria,21501,Grampians,Yes,0
2017Q1,Victoria,21501,Grampians,No,18
2017Q1,Victoria,21502,Mildura,Yes,6
2017Q1,Victoria,21502,Mildura,No,25
2017Q1,Victoria,21601,Campaspe,Yes,5
2017Q1,Victoria,21601,Campaspe,No,10
2017Q1,Victoria,21602,Moira,Yes,3
2017Q1,Victoria,21602,Moira,No,5
2017Q1,Victoria,21701,Glenelg - Southern Grampians,Yes,10
2017Q1,Victoria,21701,Glenelg - Southern Grampians,No,8
2017Q1,Victoria,Vic - not in ASGS,Vic - not in ASGS,Yes,0
2017Q1,Victoria,Vic - not in ASGS,Vic - not in ASGS,No,0
2017Q1,Victoria,2GMEL,Greater Melbourne,Yes,275
2017Q1,Victoria,2GMEL,Greater Melbourne,No,884
2017Q1,Victoria,2RVIC,Rest of Vic.,Yes,104
2017Q1,Victoria,2RVIC,Rest of Vic.,No,314
2017Q1,Queensland,30101,Capalaba,Yes,10
2017Q1,Queensland,30101,Capalaba,No,29
2017Q1,Queensland,30102,Cleveland - Stradbroke,Yes,11
2017Q1,Queensland,30102,Cleveland - Stradbroke,No,24
2017Q1,Queensland,30103,Wynnum - Manly,Yes,8
2017Q1,Queensland,30103,Wynnum - Manly,No,28
2017Q1,Queensland,30201,Bald Hills - Everton Park,Yes,5
2017Q1,Queensland,30201,Bald Hills - Everton Park,No,10
2017Q1,Queensland,30202,Chermside,Yes,9
2017Q1,Queensland,30202,Chermside,No,25
2017Q1,Queensland,30203,Nundah,Yes,5
2017Q1,Queensland,30203,Nundah,No,19
2017Q1,Queensland,30204,Sandgate,Yes,4
2017Q1,Queensland,30204,Sandgate,No,17
2017Q1,Queensland,30301,Carindale,Yes,10
2017Q1,Queensland,30301,Carindale,No,9
2017Q1,Queensland,30302,Holland Park - Yeronga,Yes,6
2017Q1,Queensland,30302,Holland Park - Yeronga,No,9
2017Q1,Queensland,30303,Mt Gravatt,Yes,7
2017Q1,Queensland,30303,Mt Gravatt,No,14
2017Q1,Queensland,30305,Rocklea - Acacia Ridge,Yes,6
2017Q1,Queensland,30305,Rocklea - Acacia Ridge,No,29
2017Q1,Queensland,30306,Sunnybank,Yes,9
2017Q1,Queensland,30306,Sunnybank,No,9
2017Q1,Queensland,30401,Centenary,Yes,3
2017Q1,Queensland,30401,Centenary,No,7
2017Q1,Queensland,30402,Kenmore - Brookfield - Moggill,Yes,5
2017Q1,Queensland,30402,Kenmore - Brookfield - Moggill,No,5
2017Q1,Queensland,30404,The Gap - Enoggera,Yes,4
2017Q1,Queensland,30404,The Gap - Enoggera,No,13
2017Q1,Queensland,30501,Brisbane Inner,Yes,5
2017Q1,Queensland,30501,Brisbane Inner,No,16
2017Q1,Queensland,30503,Brisbane Inner - North,Yes,8
2017Q1,Queensland,30503,Brisbane Inner - North,No,31
2017Q1,Queensland,30504,Brisbane Inner - West,Yes,6
2017Q1,Queensland,30504,Brisbane Inner - West,No,7
2017Q1,Queensland,30601,Cairns - North,Yes,4
2017Q1,Queensland,30601,Cairns - North,No,15
2017Q1,Queensland,30602,Cairns - South,Yes,15
2017Q1,Queensland,30602,Cairns - South,No,50
2017Q1,Queensland,30603,Innisfail - Cassowary Coast,Yes,6
2017Q1,Queensland,30603,Innisfail - Cassowary Coast,No,15
2017Q1,Queensland,30605,Tablelands (East) - Kuranda,Yes,7
2017Q1,Queensland,30605,Tablelands (East) - Kuranda,No,9
2017Q1,Queensland,30701,Darling Downs (West) - Maranoa,Yes,5
2017Q1,Queensland,30701,Darling Downs (West) - Maranoa,No,20
2017Q1,Queensland,30702,Darling Downs - East,Yes,8
2017Q1,Queensland,30702,Darling Downs - East,No,21
2017Q1,Queensland,30801,Central Highlands (Qld),Yes,4
2017Q1,Queensland,30801,Central Highlands (Qld),No,23
2017Q1,Queensland,30803,Rockhampton,Yes,12
2017Q1,Queensland,30803,Rockhampton,No,65
2017Q1,Queensland,30805,Gladstone,Yes,12
2017Q1,Queensland,30805,Gladstone,No,42
2017Q1,Queensland,30901,Broadbeach - Burleigh,Yes,13
2017Q1,Queensland,30901,Broadbeach - Burleigh,No,17
2017Q1,Queensland,30902,Coolangatta,Yes,8
2017Q1,Queensland,30902,Coolangatta,No,19
2017Q1,Queensland,30903,Gold Coast - North,Yes,12
2017Q1,Queensland,30903,Gold Coast - North,No,35
2017Q1,Queensland,30904,Gold Coast Hinterland,Yes,0
2017Q1,Queensland,30904,Gold Coast Hinterland,No,3
2017Q1,Queensland,30906,Nerang,Yes,5
2017Q1,Queensland,30906,Nerang,No,26
2017Q1,Queensland,30907,Ormeau - Oxenford,Yes,39
2017Q1,Queensland,30907,Ormeau - Oxenford,No,71
2017Q1,Queensland,30908,Robina,Yes,12
2017Q1,Queensland,30908,Robina,No,26
2017Q1,Queensland,30909,Southport,Yes,13
2017Q1,Queensland,30909,Southport,No,27
2017Q1,Queensland,30910,Surfers Paradise,Yes,9
2017Q1,Queensland,30910,Surfers Paradise,No,9
2017Q1,Queensland,31001,Forest Lake - Oxley,Yes,4
2017Q1,Queensland,31001,Forest Lake - Oxley,No,35
2017Q1,Queensland,31002,Ipswich Hinterland,Yes,7
2017Q1,Queensland,31002,Ipswich Hinterland,No,22
2017Q1,Queensland,31003,Ipswich Inner,Yes,13
2017Q1,Queensland,31003,Ipswich Inner,No,58
2017Q1,Queensland,31004,Springfield - Redbank,Yes,18
2017Q1,Queensland,31004,Springfield - Redbank,No,60
2017Q1,Queensland,31101,Beaudesert,Yes,0
2017Q1,Queensland,31101,Beaudesert,No,4
2017Q1,Queensland,31102,Beenleigh,Yes,8
2017Q1,Queensland,31102,Beenleigh,No,25
2017Q1,Queensland,31103,Browns Plains,Yes,8
2017Q1,Queensland,31103,Browns Plains,No,51
2017Q1,Queensland,31104,Jimboomba,Yes,4
2017Q1,Queensland,31104,Jimboomba,No,27
2017Q1,Queensland,31105,Loganlea - Carbrook,Yes,8
2017Q1,Queensland,31105,Loganlea - Carbrook,No,23
2017Q1,Queensland,31106,Springwood - Kingston,Yes,7
2017Q1,Queensland,31106,Springwood - Kingston,No,39
2017Q1,Queensland,31201,Bowen Basin - North,Yes,6
2017Q1,Queensland,31201,Bowen Basin - North,No,7
2017Q1,Queensland,31202,Mackay,Yes,22
2017Q1,Queensland,31202,Mackay,No,50
2017Q1,Queensland,31203,Whitsunday,Yes,5
2017Q1,Queensland,31203,Whitsunday,No,7
2017Q1,Queensland,31301,Bribie - Beachmere,Yes,3
2017Q1,Queensland,31301,Bribie - Beachmere,No,11
2017Q1,Queensland,31302,Caboolture,Yes,10
2017Q1,Queensland,31302,Caboolture,No,35
2017Q1,Queensland,31304,Narangba - Burpengary,Yes,7
2017Q1,Queensland,31304,Narangba - Burpengary,No,24
2017Q1,Queensland,31305,Redcliffe,Yes,9
2017Q1,Queensland,31305,Redcliffe,No,36
2017Q1,Queensland,31401,The Hills District,Yes,3
2017Q1,Queensland,31401,The Hills District,No,20
2017Q1,Queensland,31402,North Lakes,Yes,13
2017Q1,Queensland,31402,North Lakes,No,35
2017Q1,Queensland,31403,Strathpine,Yes,3
2017Q1,Queensland,31403,Strathpine,No,20
2017Q1,Queensland,31503,Outback - South,Yes,3
2017Q1,Queensland,31503,Outback - South,No,3
2017Q1,Queensland,31601,Buderim,Yes,8
2017Q1,Queensland,31601,Buderim,No,17
2017Q1,Queensland,31602,Caloundra,Yes,15
2017Q1,Queensland,31602,Caloundra,No,43
2017Q1,Queensland,31603,Maroochy,Yes,9
2017Q1,Queensland,31603,Maroochy,No,16
2017Q1,Queensland,31605,Noosa,Yes,10
2017Q1,Queensland,31605,Noosa,No,14
2017Q1,Queensland,31606,Sunshine Coast Hinterland,Yes,4
2017Q1,Queensland,31606,Sunshine Coast Hinterland,No,17
2017Q1,Queensland,31701,Toowoomba,Yes,8
2017Q1,Queensland,31701,Toowoomba,No,54
2017Q1,Queensland,31802,Townsville,Yes,26
2017Q1,Queensland,31802,Townsville,No,100
2017Q1,Queensland,31901,Bundaberg,Yes,8
2017Q1,Queensland,31901,Bundaberg,No,28
2017Q1,Queensland,31902,Burnett,Yes,4
2017Q1,Queensland,31902,Burnett,No,15
2017Q1,Queensland,31904,Hervey Bay,Yes,5
2017Q1,Queensland,31904,Hervey Bay,No,20
2017Q1,Queensland,Qld - not in ASGS,Qld - not in ASGS,Yes,0
2017Q1,Queensland,Qld - not in ASGS,Qld - not in ASGS,No,0
2017Q1,Queensland,3GBRI,Greater Brisbane,Yes,253
2017Q1,Queensland,3GBRI,Greater Brisbane,No,847
2017Q1,Queensland,3RQLD,Rest of Qld,Yes,331
2017Q1,Queensland,3RQLD,Rest of Qld,No,984
2017Q1,South Australia,40102,Adelaide Hills,Yes,7
2017Q1,South Australia,40102,Adelaide Hills,No,6
2017Q1,South Australia,40103,Burnside,Yes,3
2017Q1,South Australia,40103,Burnside,No,5
2017Q1,South Australia,40105,Norwood - Payneham - St Peters,Yes,5
2017Q1,South Australia,40105,Norwood - Payneham - St Peters,No,5
2017Q1,South Australia,40107,Unley,Yes,0
2017Q1,South Australia,40107,Unley,No,0
2017Q1,South Australia,40202,Playford,Yes,5
2017Q1,South Australia,40202,Playford,No,44
2017Q1,South Australia,40204,Salisbury,Yes,8
2017Q1,South Australia,40204,Salisbury,No,47
2017Q1,South Australia,40205,Tea Tree Gully,Yes,7
2017Q1,South Australia,40205,Tea Tree Gully,No,22
2017Q1,South Australia,40301,Holdfast Bay,Yes,0
2017Q1,South Australia,40301,Holdfast Bay,No,6
2017Q1,South Australia,40304,Onkaparinga,Yes,12
2017Q1,South Australia,40304,Onkaparinga,No,50
2017Q1,South Australia,40401,Charles Sturt,Yes,11
2017Q1,South Australia,40401,Charles Sturt,No,23
2017Q1,South Australia,40402,Port Adelaide - West,Yes,3
2017Q1,South Australia,40402,Port Adelaide - West,No,15
2017Q1,South Australia,40502,Lower North,Yes,6
2017Q1,South Australia,40502,Lower North,No,4
2017Q1,South Australia,40504,Yorke Peninsula,Yes,0
2017Q1,South Australia,40504,Yorke Peninsula,No,7
2017Q1,South Australia,40602,Outback - North and East,Yes,3
2017Q1,South Australia,40602,Outback - North and East,No,11
2017Q1,South Australia,40702,Limestone Coast,Yes,7
2017Q1,South Australia,40702,Limestone Coast,No,19
2017Q1,South Australia,40703,Murray and Mallee,Yes,7
2017Q1,South Australia,40703,Murray and Mallee,No,29
2017Q1,South Australia,SA - not in ASGS,SA - not in ASGS,Yes,0
2017Q1,South Australia,SA - not in ASGS,SA - not in ASGS,No,0
2017Q1,South Australia,4GADE,Greater Adelaide,Yes,74
2017Q1,South Australia,4GADE,Greater Adelaide,No,304
2017Q1,South Australia,4RSAU,Rest of SA,Yes,29
2017Q1,South Australia,4RSAU,Rest of SA,No,114
2017Q1,Western Australia,50101,Augusta - Margaret River - Busselton,Yes,12
2017Q1,Western Australia,50101,Augusta - Margaret River - Busselton,No,5
2017Q1,Western Australia,50102,Bunbury,Yes,14
2017Q1,Western Australia,50102,Bunbury,No,29
2017Q1,Western Australia,50103,Manjimup,Yes,3
2017Q1,Western Australia,50103,Manjimup,No,3
2017Q1,Western Australia,50201,Mandurah,Yes,12
2017Q1,Western Australia,50201,Mandurah,No,44
2017Q1,Western Australia,50401,Bayswater - Bassendean,Yes,13
2017Q1,Western Australia,50401,Bayswater - Bassendean,No,17
2017Q1,Western Australia,50402,Mundaring,Yes,7
2017Q1,Western Australia,50402,Mundaring,No,7
2017Q1,Western Australia,50403,Swan,Yes,17
2017Q1,Western Australia,50403,Swan,No,52
2017Q1,Western Australia,50501,Joondalup,Yes,19
2017Q1,Western Australia,50501,Joondalup,No,24
2017Q1,Western Australia,50502,Stirling,Yes,6
2017Q1,Western Australia,50502,Stirling,No,34
2017Q1,Western Australia,50503,Wanneroo,Yes,21
2017Q1,Western Australia,50503,Wanneroo,No,65
2017Q1,Western Australia,50601,Armadale,Yes,9
2017Q1,Western Australia,50601,Armadale,No,31
2017Q1,Western Australia,50602,Belmont - Victoria Park,Yes,10
2017Q1,Western Australia,50602,Belmont - Victoria Park,No,22
2017Q1,Western Australia,50603,Canning,Yes,13
2017Q1,Western Australia,50603,Canning,No,22
2017Q1,Western Australia,50604,Gosnells,Yes,15
2017Q1,Western Australia,50604,Gosnells,No,26
2017Q1,Western Australia,50605,Kalamunda,Yes,4
2017Q1,Western Australia,50605,Kalamunda,No,16
2017Q1,Western Australia,50607,South Perth,Yes,3
2017Q1,Western Australia,50607,South Perth,No,6
2017Q1,Western Australia,50701,Cockburn,Yes,15
2017Q1,Western Australia,50701,Cockburn,No,44
2017Q1,Western Australia,50703,Kwinana,Yes,3
2017Q1,Western Australia,50703,Kwinana,No,18
2017Q1,Western Australia,50704,Melville,Yes,7
2017Q1,Western Australia,50704,Melville,No,8
2017Q1,Western Australia,50705,Rockingham,Yes,19
2017Q1,Western Australia,50705,Rockingham,No,70
2017Q1,Western Australia,50901,Albany,Yes,6
2017Q1,Western Australia,50901,Albany,No,16
2017Q1,Western Australia,50902,Wheat Belt - North,Yes,5
2017Q1,Western Australia,50902,Wheat Belt - North,No,13
2017Q1,Western Australia,51001,Kimberley,Yes,4
2017Q1,Western Australia,51001,Kimberley,No,13
2017Q1,Western Australia,51103,Goldfields,Yes,3
2017Q1,Western Australia,51103,Goldfields,No,12
2017Q1,Western Australia,WA - not in ASGS,WA - not in ASGS,Yes,0
2017Q1,Western Australia,WA - not in ASGS,WA - not in ASGS,No,0
2017Q1,Western Australia,5GPER,Greater Perth,Yes,200
2017Q1,Western Australia,5GPER,Greater Perth,No,538
2017Q1,Western Australia,5RWAU,Rest of WA,Yes,56
2017Q1,Western Australia,5RWAU,Rest of WA,No,139
2017Q1,Tasmania,60103,Hobart - North West,Yes,3
2017Q1,Tasmania,60103,Hobart - North West,No,21
2017Q1,Tasmania,60201,Launceston,Yes,6
2017Q1,Tasmania,60201,Launceston,No,30
2017Q1,Tasmania,60303,South East Coast,Yes,0
2017Q1,Tasmania,60303,South East Coast,No,4
2017Q1,Tasmania,60401,Burnie - Ulverstone,Yes,5
2017Q1,Tasmania,60401,Burnie - Ulverstone,No,19
2017Q1,Tasmania,Tas - not in ASGS,Tas - not in ASGS,Yes,0
2017Q1,Tasmania,Tas - not in ASGS,Tas - not in ASGS,No,0
2017Q1,Tasmania,6GHOB,Greater Hobart,Yes,11
2017Q1,Tasmania,6GHOB,Greater Hobart,No,53
2017Q1,Tasmania,6RTAS,Rest of Tas.,Yes,20
2017Q1,Tasmania,6RTAS,Rest of Tas.,No,107
2017Q1,Northern Territory,70102,Darwin Suburbs,Yes,5
2017Q1,Northern Territory,70102,Darwin Suburbs,No,15
2017Q1,Northern Territory,70103,Litchfield,Yes,3
2017Q1,Northern Territory,70103,Litchfield,No,8
2017Q1,Northern Territory,70202,Barkly,Yes,0
2017Q1,Northern Territory,70202,Barkly,No,0
2017Q1,Northern Territory,70204,East Arnhem,Yes,0
2017Q1,Northern Territory,70204,East Arnhem,No,0
2017Q1,Northern Territory,NT - not in ASGS,NT - not in ASGS,Yes,0
2017Q1,Northern Territory,NT - not in ASGS,NT - not in ASGS,No,0
2017Q1,Northern Territory,7GDAR,Greater Darwin,Yes,11
2017Q1,Northern Territory,7GDAR,Greater Darwin,No,47
2017Q1,Northern Territory,7RNTE,Rest of NT,Yes,4
2017Q1,Northern Territory,7RNTE,Rest of NT,No,11
2017Q1,Australian Capital Territory,80101,Belconnen,Yes,7
2017Q1,Australian Capital Territory,80101,Belconnen,No,20
2017Q1,Australian Capital Territory,80103,Canberra East,Yes,0
2017Q1,Australian Capital Territory,80103,Canberra East,No,0
2017Q1,Australian Capital Territory,80104,Gungahlin,Yes,5
2017Q1,Australian Capital Territory,80104,Gungahlin,No,19
2017Q1,Australian Capital Territory,80107,Tuggeranong,Yes,11
2017Q1,Australian Capital Territory,80107,Tuggeranong,No,28
2017Q1,Australian Capital Territory,80108,Weston Creek,Yes,0
2017Q1,Australian Capital Territory,80108,Weston Creek,No,6
2017Q1,Australian Capital Territory,80110,Molonglo,Yes,0
2017Q1,Australian Capital Territory,80110,Molonglo,No,0
2017Q1,Australian Capital Territory,ACT - not in ASGS,ACT - not in ASGS,Yes,0
2017Q1,Australian Capital Territory,ACT - not in ASGS,ACT - not in ASGS,No,0
2017Q1,Australian Capital Territory,8ACTE,Australian Capital Territory,Yes,25
2017Q1,Australian Capital Territory,8ACTE,Australian Capital Territory,No,89
2017Q1,Other Territories,90101,Christmas Island,Yes,0
2017Q1,Other Territories,90101,Christmas Island,No,0
2017Q1,Other Territories,90102,Cocos (Keeling) Islands,Yes,0
2017Q1,Other Territories,90102,Cocos (Keeling) Islands,No,0
2017Q1,Other Territories,90103,Jervis Bay,Yes,0
2017Q1,Other Territories,90103,Jervis Bay,No,0
2017Q1,Other Territories,90104,Norfolk Island,Yes,0
2017Q1,Other Territories,90104,Norfolk Island,No,0
2017Q1,Other Territories,9OTER,Other Territories,Yes,0
2017Q1,Other Territories,9OTER,Other Territories,No,0
2017Q2,New South Wales,10102,Queanbeyan,Yes,4
2017Q2,New South Wales,10102,Queanbeyan,No,14
2017Q2,New South Wales,10104,South Coast,Yes,3
2017Q2,New South Wales,10104,South Coast,No,17
2017Q2,New South Wales,10105,Goulburn - Mulwaree,Yes,0
2017Q2,New South Wales,10105,Goulburn - Mulwaree,No,9
2017Q2,New South Wales,10106,Young - Yass,Yes,8
2017Q2,New South Wales,10106,Young - Yass,No,11
2017Q2,New South Wales,10201,Gosford,Yes,13
2017Q2,New South Wales,10201,Gosford,No,50
2017Q2,New South Wales,10202,Wyong,Yes,15
2017Q2,New South Wales,10202,Wyong,No,59
2017Q2,New South Wales,10303,Lithgow - Mudgee,Yes,5
2017Q2,New South Wales,10303,Lithgow - Mudgee,No,12
2017Q2,New South Wales,10304,Orange,Yes,5
2017Q2,New South Wales,10304,Orange,No,21
2017Q2,New South Wales,10402,Coffs Harbour,Yes,5
2017Q2,New South Wales,10402,Coffs Harbour,No,23
2017Q2,New South Wales,10501,Bourke - Cobar - Coonamble,Yes,0
2017Q2,New South Wales,10501,Bourke - Cobar - Coonamble,No,9
2017Q2,New South Wales,10502,Broken Hill and Far West,Yes,0
2017Q2,New South Wales,10502,Broken Hill and Far West,No,4
2017Q2,New South Wales,10601,Lower Hunter,Yes,6
2017Q2,New South Wales,10601,Lower Hunter,No,32
2017Q2,New South Wales,10602,Maitland,Yes,6
2017Q2,New South Wales,10602,Maitland,No,20
2017Q2,New South Wales,10603,Port Stephens,Yes,4
2017Q2,New South Wales,10603,Port Stephens,No,23
2017Q2,New South Wales,10604,Upper Hunter,Yes,3
2017Q2,New South Wales,10604,Upper Hunter,No,17
2017Q2,New South Wales,10701,Dapto - Port Kembla,Yes,5
2017Q2,New South Wales,10701,Dapto - Port Kembla,No,29
2017Q2,New South Wales,10702,Illawarra Catchment Reserve,Yes,0
2017Q2,New South Wales,10702,Illawarra Catchment Reserve,No,0
2017Q2,New South Wales,10703,Kiama - Shellharbour,Yes,8
2017Q2,New South Wales,10703,Kiama - Shellharbour,No,33
2017Q2,New South Wales,10704,Wollongong,Yes,5
2017Q2,New South Wales,10704,Wollongong,No,17
2017Q2,New South Wales,10803,Lord Howe Island,Yes,0
2017Q2,New South Wales,10803,Lord Howe Island,No,0
2017Q2,New South Wales,10805,Taree - Gloucester,Yes,3
2017Q2,New South Wales,10805,Taree - Gloucester,No,21
2017Q2,New South Wales,10901,Albury,Yes,5
2017Q2,New South Wales,10901,Albury,No,23
2017Q2,New South Wales,11003,Moree - Narrabri,Yes,3
2017Q2,New South Wales,11003,Moree - Narrabri,No,5
2017Q2,New South Wales,11004,Tamworth - Gunnedah,Yes,6
2017Q2,New South Wales,11004,Tamworth - Gunnedah,No,34
2017Q2,New South Wales,11101,Lake Macquarie - East,Yes,4
2017Q2,New South Wales,11101,Lake Macquarie - East,No,28
2017Q2,New South Wales,11102,Lake Macquarie - West,Yes,11
2017Q2,New South Wales,11102,Lake Macquarie - West,No,23
2017Q2,New South Wales,11103,Newcastle,Yes,10
2017Q2,New South Wales,11103,Newcastle,No,31
2017Q2,New South Wales,11201,Richmond Valley - Coastal,Yes,5
2017Q2,New South Wales,11201,Richmond Valley - Coastal,No,21
2017Q2,New South Wales,11202,Richmond Valley - Hinterland,Yes,3
2017Q2,New South Wales,11202,Richmond Valley - Hinterland,No,20
2017Q2,New South Wales,11203,Tweed Valley,Yes,9
2017Q2,New South Wales,11203,Tweed Valley,No,23
2017Q2,New South Wales,11303,Wagga Wagga,Yes,6
2017Q2,New South Wales,11303,Wagga Wagga,No,29
2017Q2,New South Wales,11401,Shoalhaven,Yes,9
2017Q2,New South Wales,11401,Shoalhaven,No,31
2017Q2,New South Wales,11402,Southern Highlands,Yes,5
2017Q2,New South Wales,11402,Southern Highlands,No,4
2017Q2,New South Wales,11501,Baulkham Hills,Yes,7
2017Q2,New South Wales,11501,Baulkham Hills,No,12
2017Q2,New South Wales,11502,Dural - Wisemans Ferry,Yes,5
2017Q2,New South Wales,11502,Dural - Wisemans Ferry,No,0
2017Q2,New South Wales,11504,Rouse Hill - McGraths Hill,Yes,3
2017Q2,New South Wales,11504,Rouse Hill - McGraths Hill,No,6
2017Q2,New South Wales,11601,Blacktown,Yes,7
2017Q2,New South Wales,11601,Blacktown,No,40
2017Q2,New South Wales,11602,Blacktown - North,Yes,5
2017Q2,New South Wales,11602,Blacktown - North,No,22
2017Q2,New South Wales,11701,Botany,Yes,4
2017Q2,New South Wales,11701,Botany,No,13
2017Q2,New South Wales,11702,Marrickville - Sydenham - Petersham,Yes,4
2017Q2,New South Wales,11702,Marrickville - Sydenham - Petersham,No,7
2017Q2,New South Wales,11703,Sydney Inner City,Yes,13
2017Q2,New South Wales,11703,Sydney Inner City,No,40
2017Q2,New South Wales,11801,Eastern Suburbs - North,Yes,6
2017Q2,New South Wales,11801,Eastern Suburbs - North,No,12
2017Q2,New South Wales,11802,Eastern Suburbs - South,Yes,5
2017Q2,New South Wales,11802,Eastern Suburbs - South,No,14
2017Q2,New South Wales,11901,Bankstown,Yes,8
2017Q2,New South Wales,11901,Bankstown,No,45
2017Q2,New South Wales,11902,Canterbury,Yes,12
2017Q2,New South Wales,11902,Canterbury,No,25
2017Q2,New South Wales,11903,Hurstville,Yes,7
2017Q2,New South Wales,11903,Hurstville,No,15
2017Q2,New South Wales,11904,Kogarah - Rockdale,Yes,8
2017Q2,New South Wales,11904,Kogarah - Rockdale,No,27
2017Q2,New South Wales,12001,Canada Bay,Yes,7
2017Q2,New South Wales,12001,Canada Bay,No,10
2017Q2,New South Wales,12002,Leichhardt,Yes,3
2017Q2,New South Wales,12002,Leichhardt,No,5
2017Q2,New South Wales,12003,Strathfield - Burwood - Ashfield,Yes,8
2017Q2,New South Wales,12003,Strathfield - Burwood - Ashfield,No,20
2017Q2,New South Wales,12101,Chatswood - Lane Cove,Yes,4
2017Q2,New South Wales,12101,Chatswood - Lane Cove,No,11
2017Q2,New South Wales,12102,Hornsby,Yes,4
2017Q2,New South Wales,12102,Hornsby,No,10
2017Q2,New South Wales,12103,Ku-ring-gai,Yes,4
2017Q2,New South Wales,12103,Ku-ring-gai,No,7
2017Q2,New South Wales,12104,North Sydney - Mosman,Yes,4
